NAME,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
11596,106212,111867,112596,112083,110575,116143,116250,126017,137500,137688,137917
11598,129178,124671,140917,129100,129907,130906,140573,141088,145139,151269,160186
11691,38415,38631,39409,39986,42023,41190,42434,46147,50267,52605,54877
11692,36875,39817,43354,40298,42127,42333,45816,44024,46819,53077,53498
11693,50443,50006,50570,51116,53281,53829,57443,59431,60569,52946,64688
11694,73196,73893,76944,75615,75094,79145,77547,80976,84485,87755,88643
11697,86941,86731,87636,82230,93333,100909,99792,103580,105750,116205,113047
11701,67276,68538,69733,71632,73494,76593,80563,82983,86447,85088,87480
11702,100360,101000,94558,100136,97294,104744,118708,123929,130337,120865,129375
11703,87765,89500,90872,89655,88983,92817,94407,99189,93938,105139,110889
11704,80387,83161,80377,81760,81072,81028,84448,90089,95912,104375,110143
11705,98622,88523,88958,96875,98321,95590,106474,108664,112193,122708,119609
11706,75020,76052,75775,74784,79086,79928,84405,86808,91204,97495,102380
11709,83438,90096,98362,98704,101221,100078,102722,105469,108951,115972,119760
11710,104192,104146,103686,106777,106204,115328,122627,132281,136281,142444,151731
11713,78187,76875,75183,72825,71101,71101,72569,73380,84038,88173,88864
11714,85398,86701,87327,86608,88750,99645,105011,106693,114095,112205,117126
11715,101274,103438,102841,92083,108009,113017,117313,119344,122639,102083,105425
11716,90823,99742,90362,84861,79968,80068,83000,90830,93317,107561,109871
11717,70816,68937,69405,69240,70208,69615,74202,76767,82237,89926,105625
11718,129018,118393,115909,120938,122692,119750,123152,122857,127931,135595,147813
11719,87153,83285,82875,90954,91488,89375,82083,87813,68616,90183,96736
11720,95067,94307,94658,91481,91224,94192,97682,106013,109550,109720,114471
11721,102721,102520,94929,107153,106786,108611,123333,139226,141976,154144,177179
11722,70236,67041,67023,65939,66570,67222,68588,69360,75021,79432,89746
11724,134858,136936,139971,164375,200313,189000,207656,"250,000+","250,000+","250,000+","250,000+"
11725,107345,108906,112024,112623,113613,120750,119503,128369,133893,142921,152216
11726,73789,70443,73164,70011,69123,67259,71418,73720,75085,93438,96953
11727,78816,81174,76333,76453,75408,77891,79302,82468,82655,83802,84246
11729,78723,85118,80279,83721,83122,84063,86124,89858,94387,105104,113240
11730,98050,103036,105000,113014,115402,115981,119826,122646,122826,111372,126618
11731,102725,104881,106154,108182,99360,106453,106854,117068,120619,132450,143093
11732,96958,99236,96989,110000,116125,115333,111000,116786,119028,101875,104050
11733,116060,115965,141233,136596,129358,143438,147330,146802,155455,160163,161801
11735,88214,88462,91196,90300,91156,96455,102500,105454,109858,120516,128438
11738,89577,90313,91875,95803,94522,95129,97583,105182,110232,119324,123313
11739,127813,222321,129620,119773,129464,140000,135781,142917,153958,155608,162708
11740,93750,106250,94474,92708,89102,107446,102455,112500,124527,121033,132218
11741,94987,95665,94527,97017,100133,98914,99308,105410,107220,113762,125971
11742,90455,86197,86346,87979,86381,89000,94595,101012,107056,109426,115984
11743,114742,113535,118222,117654,113750,117273,119133,123071,128187,139619,144452
11746,100223,96499,97796,97667,99414,101171,107221,111002,116560,122944,129432
11747,106809,107887,112699,115459,117288,123167,119876,122964,126607,117210,123648
11749,94543,95625,90699,92583,87976,86318,90966,95379,93555,82500,100771
11751,88924,90986,95515,95339,95191,94395,95975,104381,109958,108340,110806
11752,92105,94392,94574,102198,100108,93179,94593,107470,106467,122802,129715
11753,157907,152862,153438,146707,145947,149750,166272,168627,175724,174400,162043
11754,97485,98589,98226,102267,100101,98191,100822,105500,101710,102089,109208
11755,95565,97401,94167,93869,96654,100955,103574,109490,116788,115216,114097
11756,95305,97675,99588,101370,100773,105708,108999,120805,125486,120579,127733
11757,83839,83713,82383,80716,81330,80677,84727,87225,96369,100915,106765
11758,104216,105349,104986,105467,104128,109123,111189,114681,120149,122632,130315
11762,104922,109453,112198,117051,112083,121469,124220,126693,132426,145321,145099
11763,86250,88125,88772,85734,85450,81237,82543,87500,88438,95296,101201
11764,120710,118066,113630,114398,109153,114722,120063,123149,131332,123906,127463
11765,156818,161786,165125,151406,137500,171250,206250,237813,"250,000+","250,000+","250,000+"
11766,111914,106983,104110,112455,111397,113125,112953,117283,133050,123125,131544
11767,107774,107266,109204,114268,119319,117679,120230,121968,116599,116998,132990
11768,116897,117005,120309,116797,117023,119806,122080,126841,136549,141815,147840
11769,94051,96844,92188,83571,86000,87202,89673,95987,103864,108372,114593
11770,65750,67969,88750,82917,148750,-,98750,120625,-,-,105500
11771,100469,100769,106120,108438,118264,119688,122589,124659,121481,116639,129648
11772,66819,69473,68230,68459,68077,68955,70618,75856,80219,92249,95630
11776,79466,81156,84733,87419,92280,94067,97068,100350,101793,107145,113140
11777,112619,109128,109696,112701,112660,104167,106840,112372,115184,118518,122860
11778,83089,89460,85893,89679,90658,91545,93677,92731,97790,99886,105764
11779,87263,84257,87081,86846,85972,86684,91486,93777,98450,100630,106340
11780,103602,108073,109091,108871,107170,112625,114423,120595,125610,131412,139365
11782,104353,103306,108594,109225,110869,105872,108679,111581,116893,125943,131712
11783,99217,100722,104523,103891,105915,112224,124861,128015,134229,144651,147969
11784,81766,86277,88104,88402,89699,88319,87379,91162,93050,87658,93250
11786,130061,136150,130800,131103,121875,126129,126625,127092,133111,145463,147132
11787,109051,106995,107477,110000,111961,115162,122917,125369,128250,127235,136182
11788,102949,101034,104888,102500,105019,105014,108074,109036,116468,121648,129316
11789,83646,85870,79764,79009,87955,77068,81761,98148,102052,110156,115750
11790,124217,134142,138036,140988,134536,123343,135197,137090,130607,132500,135880
11791,138852,137796,139565,145146,151627,157267,163801,168902,174675,164483,171719
11792,119979,120804,119137,120645,120997,121153,125000,134803,145341,137895,138320
11793,111809,108274,113277,113616,113481,117914,126875,130957,139543,144182,156750
11794,-,-,-,-,-,-,-,-,-,-,-
11795,102638,108963,104923,106172,110815,112205,111581,115506,125691,134511,142385
11796,98631,102500,96071,96840,104236,92794,92500,101250,114408,124716,142522
11797,149980,149149,150920,158023,157216,156467,166949,169099,182569,180688,190093
11798,63125,60341,65000,73780,70343,71250,75350,79771,81378,84728,88201
11801,88197,90604,91718,92595,93759,99958,100245,106151,110302,118286,121688
11803,123179,123759,120955,125119,126536,132371,134375,144444,147469,155053,166829
11804,120425,118000,115370,120433,118900,105859,112153,133281,112946,146507,154483
11901,53438,52455,51350,53686,55450,55966,59624,63461,66438,69353,74235
11930,74932,78542,76326,80250,86083,94167,94185,100474,102639,130625,144318
11931,102422,-,-,-,-,-,-,-,-,-,-
11932,58875,67961,67083,70125,70461,74375,82188,104444,103056,109402,111979
11933,65300,65714,64593,57614,59605,64537,57933,64042,77061,69583,67500
11934,97727,86714,93929,88265,90080,97654,100691,93512,106892,125815,133086
11935,85391,88036,91298,87167,86125,88373,94228,94221,102688,113569,111250
11937,76455,74758,81057,80412,84847,90101,94612,101723,97961,109375,124469
11939,73984,76250,66583,73333,72500,74375,72566,80694,79408,86900,90048
11940,86971,86360,92200,94509,96607,97679,102197,102397,104583,106051,117209
11941,76625,78545,58487,83500,102135,103802,106563,109545,123125,105469,109921
11942,90042,87333,87044,89969,88784,92750,82446,86890,92250,90107,91941
11944,51305,51000,54394,56250,56029,57096,59254,61250,58939,66406,66989
11946,70218,72049,72023,72412,75670,76026,78284,79516,83301,92716,103996
11947,29186,29458,24300,26913,(X),-,-,-,-,-,-
11948,108265,111213,113036,113478,103112,102908,84631,132813,-,124043,113563
11949,100245,99800,104785,108814,105279,105714,103542,95851,96505,101423,109613
11950,71122,66107,68338,67441,71088,72993,75093,79149,95278,90714,95649
11951,71563,68243,65534,62961,63043,64033,66493,66057,74100,83975,88601
11952,85982,95099,86286,83700,74313,89956,81380,92045,92042,91259,96150
11953,68155,67712,69690,69198,70829,72252,72635,72733,85103,81250,86563
11954,71593,71312,68528,73000,72903,77632,87717,95278,96389,102266,135927
11955,66552,67256,63766,65972,61667,61695,62256,62105,65724,70068,66148
11956,59688,45000,67188,69250,(X),61250,66477,64917,69886,104375,93611
11957,78333,81875,82895,77578,75375,73417,71125,70250,70000,72885,78045
11958,91776,94423,83000,69375,65288,66591,87750,-,92179,91678,91154
11959,69250,74205,96667,87167,85125,87750,92750,72917,69167,124853,145341
11960,104432,101711,100923,103137,103151,68750,84375,87159,138833,158750,153646
11961,53092,50431,54312,56172,56236,61721,61932,65600,70244,75188,73549
11962,103636,106250,106250,124375,209125,-,118250,117500,113182,71250,113125
11963,87534,81875,85583,90109,86111,86310,90833,88686,87688,103929,100577
11964,66417,79007,76133,93333,79091,79878,81352,82686,82768,97234,100813
11965,100238,87614,92100,102083,101771,117917,119583,120772,123635,125283,91831
11967,86152,84859,82557,80847,82682,82733,82378,83644,86953,91139,99209
11968,83415,85040,84715,82146,82024,81740,82809,92500,106271,118623,128913
11970,104917,121350,108558,110761,(X),-,-,-,-,21900,-
11971,76035,87297,90294,97720,89074,90313,81654,80771,76250,85981,96319
11972,72857,68750,94375,81484,104444,106111,86083,100833,89531,91711,-
11973,-,-,-,-,-,-,-,-,-,-,-
11975,100417,82292,71250,79861,79250,68125,71875,141000,142969,140750,148958
11976,139500,165298,160536,122625,115547,133056,115875,112379,144167,175875,161442
11977,102561,90347,96648,93021,97045,95000,106354,112917,117216,118036,133625
11978,86131,85221,80066,86458,83203,82147,84516,100043,103990,97273,101444
11980,86667,85250,84972,93029,90313,91228,96574,96983,98702,92409,95865
12007,57292,59821,80000,-,-,-,-,-,-,-,-
12008,42632,46971,58375,73750,93250,106250,103472,94028,97083,108889,126076
12009,76146,77417,80750,85208,89605,91250,93975,88958,90524,99050,100000
12010,44154,43065,44256,44699,44711,45981,49553,46360,49036,47750,49705
12015,64353,62770,61164,64256,58533,53095,58684,61607,63068,74821,74318
12017,65893,68125,67917,71875,62917,73690,75809,71429,68393,41250,-
12018,76232,74722,80126,80821,81205,82738,91075,89577,96667,100156,111667
12019,86023,88047,90897,88708,88059,94049,98600,99844,106866,99196,102175
12020,66854,66770,68252,71264,73712,73387,77157,80952,82933,84403,92344
12022,54583,57868,68438,64583,51719,50521,50833,54000,50000,74167,84722
12023,60893,61750,56250,65200,61488,62778,68807,72411,74583,90938,94097
12024,-,75078,-,-,-,-,-,-,-,-,-
12025,51164,56674,56938,60083,58923,64005,66548,63981,63378,68281,64771
12027,86313,89145,95690,92188,86656,98688,92159,101058,101667,102120,96780
12028,59420,64135,77143,81250,81923,74750,69338,67448,74091,69911,73988
12029,75859,75238,78365,77083,79000,85958,84342,92500,96932,85972,92024
12031,50568,52321,52813,57500,49167,44167,43125,-,33889,58906,62125
12032,49583,47917,45938,45156,47130,46515,47738,48750,48971,47950,61250
12033,79361,71518,68382,77109,69733,71909,73521,77340,77232,77352,82948
12035,54125,57039,39813,32127,37647,37734,35921,37692,58250,62188,57083
12036,43083,41667,45982,40833,36875,53375,41696,42222,57045,59125,36957
12037,55923,50848,56354,61976,61188,58819,63182,57841,58266,69000,82273
12040,64375,65625,65625,51875,39063,41518,40809,40833,-,-,68542
12041,39844,40179,46944,68036,68571,57548,87566,90347,94432,94906,106484
12042,70800,54792,68750,33281,(X),-,44583,46250,78333,88816,72232
12043,47068,46693,49589,51284,49869,49710,48778,51408,55198,55827,62204
12045,59318,37148,35905,36413,41250,46094,51389,51161,51750,54722,68977
12046,73250,74087,75263,71346,80129,81304,82692,84650,87240,81250,58375
12047,48501,47516,47138,49557,51313,52300,53977,56372,58199,60444,65147
12051,50441,43611,49408,55000,58664,58720,64777,67906,58704,67560,60221
12052,67578,59032,68500,67188,66012,64250,66579,75000,77679,84955,104167
12053,85411,76994,86250,84539,80082,81646,85721,88438,93571,82316,82847
12054,91255,91476,94874,97148,96813,97440,100677,103424,103384,113383,117984
12056,79135,89844,91300,98323,95714,93456,84150,88269,85284,85000,96417
12057,48239,50202,53194,54145,46797,53750,60625,61875,63158,71151,77017
12058,38708,41413,49479,59676,65000,67837,82768,65875,70030,71449,74952
12059,71587,67301,83409,74297,76250,73750,84091,79081,80278,85953,90696
12060,73051,74479,79219,70893,70278,67800,71500,75469,83155,109688,96964
12061,82044,87308,84714,81336,85043,85560,82378,93364,98226,97734,108490
12062,64531,60720,65294,68409,63258,69107,72500,72115,73929,70238,77321
12063,57159,123359,125109,116034,155658,99196,81607,77981,-,71466,78542
12064,50268,51583,37500,40714,60119,62946,44545,59722,57500,38438,48750
12065,75875,77931,80908,81101,81192,84228,86892,90544,93840,100114,106346
12066,61902,63477,63750,63029,58672,60132,62284,64896,68424,71705,76310
12067,65806,58750,68125,69327,66875,63355,75909,86071,80938,84716,108750
12068,55781,49592,47813,50417,52473,52860,58673,62074,65286,65417,67232
12069,50921,55066,54737,81667,(X),-,38984,40625,40515,-,-
12070,66221,69243,69643,64200,61250,65080,65433,53654,53203,53472,54673
12071,49375,58750,56500,51875,51563,53750,52375,52625,53875,57125,55139
12072,55000,54609,53387,48239,45000,49815,50156,53542,58750,68030,70543
12074,70750,72298,72328,78333,68690,67361,71314,81141,81008,85000,80859
12075,66772,66000,67755,68098,60544,61772,61922,65144,72419,82212,70697
12076,55054,56422,57868,58438,58478,60795,57778,58958,56765,57188,58289
12077,75802,80781,82966,87750,95135,94138,98716,99662,109052,98393,116406
12078,38715,41455,37766,39554,39810,39514,40692,43135,44155,44144,46386
12083,44234,52446,49375,56250,66250,70500,72035,79419,78972,76081,80926
12084,74929,77958,71750,69427,68080,69866,64868,75930,79239,78049,83051
12085,41293,60313,50673,54491,41985,45833,43710,31902,30625,32143,35074
12086,55724,58491,52036,62037,60417,56477,57727,59091,62500,62500,70000
12087,44402,51111,51667,58571,69531,71771,73720,74167,60057,57963,78977
12090,51742,54526,54716,55194,57181,57132,49444,52804,54070,55316,58229
12092,39038,54750,41757,41563,41500,34000,32692,36701,35878,43828,61513
12093,51875,55104,56563,51850,50900,49861,51316,51481,52188,51008,56250
12094,53939,53889,54594,74167,74625,75096,81850,83432,82730,95099,97692
12095,42477,41236,43967,44378,48142,48964,51022,52541,54898,57247,59904
12106,69028,70043,70156,71146,72417,71758,74688,73300,83750,83026,77260
12108,43618,46875,51563,60625,64750,57500,66667,70893,73750,75179,75809
12110,74421,76524,76408,75487,73997,71961,76652,79107,81953,83240,93533
12115,79028,81167,81167,81591,67083,83438,85682,90694,-,-,113750
12116,47500,45677,51736,45676,46458,45682,50278,46000,49241,59167,74500
12117,54911,49125,55032,55145,54420,53548,55417,53091,56417,64375,65724
12118,61303,62979,61389,65421,63750,67159,70042,73091,76431,81922,83438
12120,59716,62813,47083,48250,56250,49875,49732,57917,64188,85060,68750
12121,71941,76167,70365,67786,67243,72083,79817,74009,103707,89084,108561
12122,47589,49783,50532,45096,44738,40895,45188,49289,50679,45800,50278
12123,56804,63393,65458,56637,70331,76635,82478,93092,92946,93451,94342
12124,69488,74625,113958,117589,108977,62214,98220,62885,65806,65862,-
12125,48281,45625,50726,51417,51741,52200,54015,53750,66328,65577,61750
12130,56625,56389,87643,88406,89750,120266,-,-,-,59919,74028
12131,18125,34750,37917,39688,58750,66250,53750,58750,43750,38750,38750
12132,44917,79808,80833,60573,61150,63935,49395,51767,-,108060,113382
12134,49141,50159,48547,50085,53214,51303,53269,57153,57955,54516,61667
12136,86250,86776,88594,97500,89276,88750,102829,72917,102050,110486,116471
12137,69271,56833,63542,60952,61563,54766,64213,64750,74196,87961,86952
12138,58102,63750,65857,60636,61296,60888,58036,57972,62500,67500,66974
12139,38750,43250,44063,48125,50625,57292,57750,60000,73438,61607,64250
12140,74853,72679,80083,80256,82564,89432,94226,97639,96364,100804,89744
12143,63008,57353,57371,51226,49803,48720,55179,59159,63685,65357,71750
12144,58974,61479,63449,63005,63286,63427,65591,69025,72006,77000,85993
12147,65000,73409,60875,60357,63000,69688,69375,67500,76250,65000,65083
12148,104160,105583,107540,95833,101307,104386,107302,116279,111476,111004,117042
12149,41691,47417,49357,50375,51000,50893,51417,56169,57500,57902,62083
12150,50543,52321,76151,75304,64286,64259,66944,69432,69766,71125,79219
12151,88625,83750,73304,77679,72321,74688,83681,93295,96000,77132,96000
12153,86055,84890,82724,74861,87393,85306,78942,98750,85833,73186,77105
12154,71071,78646,67721,75750,66579,65977,65890,71875,75578,82188,84063
12155,47150,50000,45938,45833,51304,49875,49250,50288,58295,47955,54632
12156,61406,62115,64107,63421,78170,78958,68393,89833,135185,116544,92708
12157,61840,54743,60560,53786,53929,54716,59500,60317,70988,63862,66628
12158,74097,75181,79662,76817,81006,81391,85458,84180,85043,82179,84388
12159,84387,92938,87794,88844,87927,90337,86991,91193,89009,93512,103070
12160,61875,57120,56923,59615,58333,54688,66667,70278,65469,71944,75375
12161,116087,118039,98125,31477,-,-,78750,78730,-,-,-
12164,53021,53750,57083,56058,58125,65250,65625,66458,72083,76250,61964
12165,54412,93333,56111,98365,105833,-,-,108250,97500,67500,-
12166,52339,51953,55341,52589,43646,39716,44659,40089,44688,53438,66488
12167,42750,47679,49605,47981,46875,48448,45650,44839,45966,57292,52770
12168,62885,72500,59688,56708,60417,63542,63576,68510,75795,72438,77946
12169,56000,23836,45000,49722,50938,52656,95673,99896,102857,-,37342
12170,68342,68846,70377,68359,66450,65360,66231,71591,87530,86275,91328
12172,42321,43214,40500,41667,46806,37375,46176,44313,47841,43920,54141
12173,51094,57829,68137,70174,68857,70559,80238,73958,69609,70521,75139
12174,65096,64531,63527,71250,57917,-,-,86000,-,44569,-
12175,47386,52361,51094,53542,48456,52404,50694,57188,62639,73125,77837
12176,70813,73274,73750,75640,75760,74091,75846,75288,-,-,37917
12177,48977,60833,68750,103139,70250,71193,58269,58250,113173,115114,78306
12180,44880,47418,47640,49243,49283,50530,50669,53007,55315,59523,61595
12182,44623,47775,45251,42975,40327,40677,45281,47021,52467,55127,53972
12183,54327,58750,52292,55000,55000,52014,49875,53454,55104,49792,57750
12184,72048,65691,78247,77718,77500,78750,76250,74132,75757,77138,82647
12185,62656,72608,73684,75933,72400,75972,78472,67917,80500,86250,81504
12186,82623,85562,83846,86951,86648,89210,92852,102052,106250,108180,108654
12187,50795,47188,67500,49643,49464,41875,49732,51050,58214,51831,63646
12188,66896,65385,66211,64828,62439,62825,65991,67405,70328,70068,75269
12189,44405,45328,47263,48251,49157,52733,52363,51748,52594,49932,53443
12190,46458,47375,40208,41563,43000,45536,53125,57778,50833,67083,44750
12192,53229,54942,55167,56250,63462,61466,83533,85212,72411,81944,90495
12193,66307,66484,72396,75350,76786,76343,77396,78295,63750,61012,66988
12194,37750,17000,41875,42143,61250,41750,45500,41667,42250,43250,46250
12195,87569,44722,44926,45139,(X),30833,19359,35625,29563,-,128559
12196,91274,100417,92521,97304,92500,90882,91699,91890,94766,117888,99932
12197,43804,49167,50897,50857,44250,41129,45488,46964,48704,69917,77250
12198,71034,75726,82188,81615,82899,85584,82864,76962,77714,76740,87114
12202,30254,31117,29214,27137,25952,25748,28857,29229,27750,33542,45659
12203,53369,54035,54059,52803,51842,52251,55817,59394,61519,64932,71001
12204,48649,50810,49993,52546,49408,55449,50721,51923,57953,58442,62391
12205,63537,64953,65090,63792,64161,63911,64107,69411,75514,75595,83103
12206,24950,25379,26883,26861,28239,29821,31812,30870,36396,36137,32994
12207,14110,12303,11879,10848,10675,12454,12396,15815,18582,23698,22670
12208,54826,56223,58825,58102,56018,57420,60430,62758,64295,63367,66624
12209,56042,58045,56972,58237,52788,52334,49853,52636,51286,60549,68185
12210,35684,35502,32813,40384,43535,47219,46712,45922,40966,44248,47177
12211,92762,89874,95554,91210,90734,95072,100357,100353,103946,117519,121209
12222,-,-,-,-,-,-,-,-,-,-,-
12302,64782,63781,66021,66915,66437,70438,74199,73940,77740,79199,83692
12303,61045,61223,61267,59968,62402,62392,61916,66436,67323,68949,71573
12304,41294,42604,43743,44861,48427,47500,48750,49464,50949,53940,55725
12305,28393,28180,28156,27202,25552,29643,30625,31982,37875,36649,46367
12306,56782,57987,58869,59331,59816,61286,62977,66687,66231,67224,71859
12307,28792,23771,21875,20705,17772,17893,22394,21719,27145,30762,30151
12308,38895,39512,40598,43171,43908,44482,48337,50162,48092,49550,51498
12309,88834,88982,87374,89994,92904,93090,101594,107823,108019,109958,111830
12401,49503,48650,47225,45782,46071,48058,51016,52784,56668,57830,61261
12404,53173,52028,67639,71186,71615,57292,60625,62422,52011,49941,64188
12405,34661,42941,46019,47083,44485,46319,48750,54750,52813,53281,60288
12406,27679,32536,40750,41116,41111,-,42153,40880,-,42976,60313
12407,12404,13594,28750,74000,70833,52396,37031,37404,39402,39028,75714
12409,56767,54091,53750,58929,65625,72550,88906,90643,91453,96250,101724
12410,53654,54267,60469,65673,60469,62813,58000,-,43148,27000,27614
12411,56275,59306,63618,67614,81518,81905,84474,72125,80278,68482,58750
12412,52529,55601,52250,47143,50568,61389,65676,68470,64702,70144,70495
12413,41375,37188,43370,35851,33468,32661,38333,45159,41774,50458,53795
12414,46675,48521,49396,49226,46925,41825,41264,39625,38498,40643,53229
12416,26484,21071,33295,21071,25050,22981,25769,25800,28981,29009,-
12417,29779,48125,50509,51653,50549,51400,79063,82031,80833,84648,89038
12418,40500,41818,63958,68813,63393,71111,72727,67500,70938,65833,68182
12419,76528,70114,48807,50417,55893,56042,51563,59231,69219,54554,63553
12420,96047,109850,68929,85769,86466,108542,100938,110583,106667,101891,105857
12421,72727,57434,58315,45250,45313,55000,53942,60375,71771,82639,75714
12422,54688,47750,30208,41250,67569,68929,81000,130313,-,-,51600
12423,51250,48375,48813,41056,40750,43792,43789,44241,52708,65208,58000
12424,35500,36563,34844,38125,38750,61250,68750,72625,65833,66042,56000
12427,63347,98646,110292,101136,89044,88561,92262,-,-,111031,115274
12428,41844,43051,44718,44473,45565,46045,46037,46571,47784,47240,50357
12429,105000,113143,114129,175703,(X),88158,88750,-,-,119583,-
12430,37614,42321,48333,49583,50530,48458,52483,52971,54167,56570,58942
12431,47179,48450,56842,41484,39907,39182,38605,51250,70694,67098,82697
12432,45074,56210,66550,65326,58913,59800,52969,52813,21000,38132,34444
12433,69167,64655,64063,133542,134261,135811,138134,65847,-,-,48875
12434,32337,37500,32857,30313,28083,31667,31905,35114,37434,37734,40638
12435,62188,51806,62727,73036,34205,-,58958,42778,61042,110250,73319
12436,83969,84333,87276,89306,(X),51250,-,-,-,-,-
12438,-,77019,120417,122578,101250,125588,-,-,-,-,-
12439,60139,33500,39167,36000,37188,39808,41705,33833,36563,-,39659
12440,71289,72619,64482,54667,51375,52214,59250,70227,81985,93938,93250
12441,31450,31683,116563,116500,116500,83906,-,-,34091,45438,47593
12442,24125,25385,36164,37262,28472,28125,35273,25598,29091,24405,24474
12443,72813,80900,76814,70682,76897,84125,85781,93712,96515,102143,109205
12444,37938,37841,28365,32885,38229,39643,53750,57917,59615,57969,61328
12446,58149,51712,51696,56417,57373,55364,57328,59472,59268,65731,67733
12448,73510,72581,61310,61116,61648,-,109531,123807,123393,116438,185139
12449,53642,52957,50236,46038,37951,42150,44500,52826,52799,49286,66875
12450,37596,39205,22200,14306,-,-,-,-,51853,105260,-
12451,38895,49013,60665,55543,60974,77321,64963,59725,58775,62454,58036
12452,70625,67500,70139,42188,41538,41176,29583,-,62847,80833,53438
12453,66944,77115,203625,49345,34434,34258,35755,36923,-,-,-
12454,75486,77708,73125,72813,73750,58500,70313,62083,54432,50625,55938
12455,49464,45000,47519,41875,40439,41200,41736,44550,55402,62153,53750
12456,58615,58988,48993,43906,47656,45156,46198,58611,61250,72500,84310
12457,56250,39583,53594,53516,(X),-,34583,51875,57542,51174,64659
12458,48333,41908,52442,51500,43393,43500,52798,44539,46488,46118,55658
12459,72200,73672,73933,95190,40195,40234,39213,42583,-,85341,90114
12460,57000,56765,52237,52216,52014,33000,25809,26850,27143,25500,-
12461,64605,71375,61793,64805,63445,64348,64120,66739,80808,82101,86885
12463,39792,43047,44938,46538,51197,57250,72125,77542,73945,59063,-
12464,41458,35238,49911,50843,47778,48889,40256,40145,50972,57326,62083
12465,47692,14500,50833,53750,71875,56765,57404,56500,45735,46563,60781
12466,63405,63173,59873,64031,67616,68007,68893,72031,70000,69483,64400
12468,43415,43576,41696,41339,41776,48942,48750,50417,54338,58359,46250
12469,50982,55357,51324,52670,44643,47917,49500,47917,48400,90227,86691
12470,47643,39659,24722,39052,51731,61087,47375,61420,63750,72500,73036
12471,44447,51691,51840,52574,46250,53871,-,-,78516,"2,500-","2,500-"
12472,45388,41799,41224,52969,56250,54453,54318,67857,60750,53563,57500
12473,74450,78500,71702,75417,73622,72573,75125,46563,47458,64514,87391
12474,56364,55607,51750,45268,41538,45335,45486,49464,49545,49141,64000
12475,46875,41667,48864,48828,(X),-,-,-,-,-,-
12477,56709,59170,60862,60480,58843,58871,58478,60279,57527,62634,66516
12480,44483,45156,23125,32813,41406,55163,68472,-,-,93807,103516
12481,52212,53042,54362,53722,54467,65429,56053,54769,54424,63472,59099
12482,31335,27138,29750,32935,34222,39531,41220,42016,36483,-,-
12483,32167,35724,36964,51250,35865,-,-,-,-,63200,-
12484,86780,89607,84241,80455,79327,63881,60517,64155,65485,56500,66364
12485,32045,40069,41591,43056,51382,54079,54918,52216,55303,52625,56705
12486,73462,68071,72135,72411,74922,87639,93011,98264,89318,90787,79406
12487,69550,70156,67350,70878,71736,73299,64699,64545,65243,66360,68750
12489,38894,40893,41306,41915,67868,75592,78649,-,27188,24205,-
12490,-,-,-,-,-,-,-,-,-,-,-
12491,61509,70795,61667,56875,57917,71563,62868,70345,77794,100951,85938
12492,54167,48036,52212,51875,50139,46250,50455,50938,-,-,114286
12493,80800,83869,87344,86250,85547,86164,88173,78359,-,-,-
12494,49375,70450,66875,54911,59844,66484,65913,91544,100000,118235,125725
12495,30278,13370,50156,50781,82857,96607,130750,168214,89231,51607,58654
12496,53147,49744,50536,53333,50435,55556,57045,63365,65197,63077,71364
12498,62908,67988,65676,66533,67229,72241,72722,72768,61797,53344,58262
12501,62153,61875,64040,64677,64485,65156,64250,65278,65345,65714,65299
12502,67609,61667,64545,65833,72250,73438,76034,78098,76780,75238,79722
12503,62500,70438,70000,66250,63472,62188,65104,69706,69844,75000,88958
12504,-,-,-,59250,68125,86250,145833,151667,168438,178693,-
12507,-,65795,66250,65208,66538,68194,73250,57386,77813,58750,100714
12508,62710,63796,62792,68052,68965,68963,73396,76599,75962,79410,88910
12512,111154,98421,72381,101161,(X),-,-,-,76964,-,130521
12513,88403,67333,60833,64766,67917,62833,65660,63571,-,-,37679
12514,88662,91010,91193,83400,89306,96103,104621,108149,113140,108125,113490
12515,59327,59392,61394,58750,55536,54531,55976,-,97039,51848,96118
12516,60000,74750,66190,60625,52847,62431,71435,78684,91750,111991,116290
12517,32321,48208,51806,80400,60469,54907,44833,-,-,84554,89457
12518,79484,80397,80692,79057,76143,78896,76506,77861,82230,84196,95867
12520,89934,84583,84808,92759,89417,89892,102386,105435,101500,108625,106433
12521,55000,53450,53850,77730,68958,80903,90046,85250,92610,62368,76250
12522,64797,64243,56859,56795,53156,51530,51799,51419,55417,60492,66283
12523,48155,48977,51923,67202,64643,70962,75263,69271,56991,75074,61100
12524,78226,81281,74513,75979,75789,77284,79197,81616,82196,82842,82556
12525,83558,77438,76535,79010,74038,72308,75167,77147,78979,79105,80893
12526,54737,58920,60430,63053,64853,70563,74744,76417,76964,70977,83067
12527,29716,38750,143500,146406,(X),-,-,-,-,-,-
12528,64153,63873,63974,63448,62583,67689,71857,70451,75502,75590,78952
12529,64145,65294,78365,67267,62143,67875,59375,69018,83892,84293,80362
12530,115993,-,-,-,16821,-,-,-,-,-,-
12531,86000,95200,90208,81983,81686,82050,81860,101875,117478,119435,123784
12533,93390,100288,100842,102859,101781,102592,101762,102848,105150,107539,120362
12534,45285,47286,46261,45912,45263,45223,46508,48878,53743,54159,61361
12538,64911,62487,70599,75031,72500,74145,73621,74323,75297,79536,78445
